Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_12,EMA_26,MACD,Signal,RSI,SMA_20,BB_Upper,BB_Lower,L14,H14,%K,%D,High-Low,High-Close,Low-Close,True Range,ATR,OBV,News_Sentiment
2021-02-10,132.4440155029297,134.0092066849529,131.47555177979126,133.5102943457137,73046600,127.63567794799803,107.08472789764404,132.76848026552074,131.1065055576576,1.6619747078631235,2.060634573353546,47.64418022564209,132.1718822479248,141.18655975887404,123.15720473697556,127.18668998356584,141.72114486140973,36.17146678831645,42.76559264708418,2.533654905161626,0.9587000931560112,1.5749548120056147,2.533654905161626,3.6916869592964128,956079600,0.0
2021-02-11,132.1896514892578,133.42222921972905,130.85924373219854,132.94288597227373,64280000,127.95375534057617,107.40764850616456,132.6794296845572,131.186738589628,1.4926910949291994,1.9470458776686763,42.57685771666924,132.3888198852539,141.1715077486045,123.60613202190328,127.18668998356584,141.72114486140973,34.42139073942298,36.97903537420555,2.562985487530512,0.9782137167993596,1.5847717707311515,2.562985487530512,3.537767850350371,891799600,0.0
2021-02-12,132.42442321777344,132.58094529380088,130.78098619978562,131.42662856832374,60145100,128.20483215332033,107.72064037322998,132.6401979204366,131.27841893245358,1.3617789879830298,1.8299924997315475,32.96673370961399,132.71419830322264,140.9526401971709,124.4757564092744,127.18668998356584,140.9495284939652,38.057071074904655,36.21664286754802,1.7999590940152643,0.3912938045430678,1.4086652894721965,1.7999590940152643,3.0698020622695634,951944700,0.0
2021-02-16,130.29188537597656,133.05051647602303,129.90058012743768,132.54184204307597,80576300,128.4062255859375,108.0156043243408,132.27891906744276,131.20534237271454,1.0735766947282173,1.6787093387308816,29.22120073164622,133.01939544677734,140.32763591526532,125.71115497828936,127.18668998356584,140.9494844119209,22.56224495940711,31.680235591244905,3.1499363485853564,0.6260932582495968,2.52384309033576,3.1499363485853564,3.0903706133900783,871368400,0.0
2021-02-17,127.99300384521484,129.34298072702467,126.65281892309616,128.39408609658847,97918500,128.5643765258789,108.30481315612792,131.6195474947923,130.96739137067752,0.6521561241147822,1.4733986958076617,27.742196545282567,133.17594947814942,139.85552360750552,126.49637534879332,126.65281892309616,138.69315786113063,11.130790660500832,23.91670223160419,2.6901618039285182,0.9489046489518956,3.6390664528804137,3.6390664528804137,3.0788984286621823,773449900,0.0
2021-02-18,126.88760375976562,127.17128698603346,124.63764723542836,126.3886914653812,96856700,128.71389907836914,108.5835322189331,130.89155615094205,130.66518488098035,0.2263712699617031,1.22399321063847,32.83045966286315,133.07210960388184,140.08367710000718,126.06054210775648,124.63764723542836,134.8798267734332,21.967555985216496,18.55353053504147,2.5336397506051185,0.8217168591813788,3.3553566097864973,3.3553566097864973,2.944601577536599,676593200,0.0
2021-02-19,127.04409790039062,127.8658313225698,125.99738825363634,127.4060570610675,87668800,128.8372480773926,108.85769481658936,130.29963949701107,130.3969562157515,-0.0973167187404158,0.9597312247626928,44.05921499601566,132.73971214294434,140.2407677207214,125.23865656516728,124.63764723542836,134.8798267734332,23.4954938623942,18.864613502703836,1.8684430689334448,0.9782275628041646,0.8902155061292802,1.8684430689334448,2.5980452679494936,764262000,0.0
2021-02-22,123.2583236694336,126.89738013381545,122.86702591113956,125.2245820305238,103916400,128.87257400512695,109.10920349121092,129.21636013892223,129.86816861972795,-0.6518084808057267,0.6374232836490089,27.47790259487715,132.1105827331543,140.56636153064093,123.65480393566766,122.86702591113956,134.8798267734332,3.2573399221966213,16.240129923269095,4.030354222675896,0.1467177665751791,4.177071989251076,4.177071989251076,2.585929875912946,660345600,0.0
2021-02-23,123.1213836669922,123.952886827179,115.81392393533028,121.0670795467116,158273000,128.95595367431642,109.35625381469728,128.278671450933,129.36840677137715,-1.0897353204441629,0.2919915628303745,23.612390364524984,131.2865753173828,139.8795656229894,122.69358501177622,115.81392393533028,134.8798267734332,38.32737318200739,21.693402322199397,8.138962891848735,0.6945631577454066,7.444399734103328,8.138962891848735,3.0158851582645028,502072600,0.0
2021-02-24,122.6224594116211,122.82788904485356,119.570353474015,122.22138464103878,111039900,129.00083282470703,109.59203716278076,127.40848498334654,128.86870696695078,-1.4602219836042425,-0.0584511464565488,24.388499587896973,130.42589836120607,138.860120778517,121.99167594389512,115.81392393533028,134.8798267734332,35.71053274396723,25.765081949390407,3.2575355708385416,0.2934946221386383,3.55103019297718,3.55103019297718,3.118826546889128,391032700,0.0
2021-02-25,118.35734558105467,123.70832364732854,117.91714023140678,121.96705631635206,148199500,128.9766241455078,109.80055751800538,126.01600199837856,128.09008760503255,-2.074085606653981,-0.4615780384960352,3.179908619790865,129.4056911468506,138.50453939332962,120.30684290037154,115.81392393533028,134.8798267734332,13.34015843460625,29.126021453526945,5.791183415921765,1.0858642357074473,4.7053191802143175,5.791183415921765,3.2910821500914693,242833200,0.0
2021-02-26,118.62146759033205,122.1333480681674,118.56276807411228,119.92252202962122,164560400,128.97000549316405,110.01477870941162,124.87838132021756,127.38870834468436,-2.5103270244667897,-0.8713278356901861,4.783910662112163,128.64141845703125,138.66879242575212,118.6140444883104,115.81392393533028,134.8798267734332,14.725469224796822,21.258720134456755,3.5705799940551373,3.77600248711272,0.2054224930575827,3.77600248711272,3.451792818551354,407393600,0.0
2021-03-01,125.0093765258789,125.14632962305842,120.1181731597989,121.05728331048016,116307900,128.97197814941407,110.26551406860352,124.89853442878083,127.21246154329135,-2.3139271145105056,-1.15984769145425,30.61219482028024,128.44708442687988,138.60349966472415,118.29066918903564,115.81392393533028,134.8798267734332,48.22983033192304,25.43181933044203,5.028156463259521,6.524862032726389,1.4967055694668687,6.524862032726389,3.7753101656705055,523701500,0.0
2021-03-02,122.39747619628906,125.9191411409052,122.28986912474552,125.61588891931012,102260900,128.9230798339844,110.50089031219484,124.51375623916672,126.85579596203192,-2.342039722865195,-1.3962860977364389,28.469700296545568,128.01568794250488,138.4403915931765,117.59098429183324,115.81392393533028,134.0092066849529,36.18274225902599,33.04601393858194,3.629272016159703,0.9097646150263046,2.7195074011333986,3.629272016159703,3.892699070920763,421440600,0.0
2021-03-03,119.40406036376952,122.97464049846668,119.18884621038296,122.09422235433271,112966300,128.79692672729493,110.72352615356444,123.72764918141333,126.30381554734582,-2.576166365932508,-1.6322621513756528,25.964588692940666,127.39310836791992,138.3270374025564,116.45917933328344,115.81392393533028,133.42222921972905,20.38888110042192,34.93381789712364,3.785794288083707,0.5771643021776072,3.2086299859061,3.785794288083707,3.982137598272341,308474300,0.0
2021-03-04,117.51604461669922,120.9105408091192,116.0389066337359,119.10079712980304,178155000,128.67286575317382,110.92790088653564,122.77201770991884,125.65286955248312,-2.880851842564269,-1.8819800896133765,24.48973474244474,126.72740745544434,138.3779949505805,115.07681996030816,115.81392393533028,133.05051647602303,9.875041585230807,22.148888314892897,4.871634175383292,1.5064804453496663,3.365153730033626,4.871634175383292,4.147041075976111,130319300,0.0
2021-03-05,118.7779769897461,119.2866663032066,115.01175200979324,118.34755618226085,153766600,128.5433724975586,111.1407996749878,122.15754990681536,125.14361825153964,-2.986068344724288,-2.102797740635559,27.09356300212407,125.95631103515623,137.56583818578616,114.34678388452632,115.01175200979324,133.05051647602303,20.878508540841555,17.047477075498083,4.27491429341336,1.7706216865073685,2.504292606905992,4.27491429341336,4.323823590218831,284085900,0.0
2021-03-08,113.82808685302734,118.3671230403124,113.681349257408,118.29864649080793,154376600,128.24357620239255,111.32153938293456,120.87609405238642,124.30543074053872,-3.429336688152304,-2.368105530138908,24.75242566803125,124.95850563049316,137.15096288392894,112.7660483770574,113.681349257408,129.34298072702467,0.9369240739360762,10.563491400002803,4.6857737829044055,0.4108539494337009,5.096627732338106,5.096627732338106,4.4628729747726,129709300,0.0
2021-03-09,118.45516204833984,119.4040567156157,116.20521293027856,116.43998860707968,129525800,128.05429428100587,111.52831020355224,120.5036429748408,123.87207750407956,-3.3684345292387547,-2.568171329958877,36.34834231181337,124.18471755981446,135.935912816867,112.43352230276194,113.681349257408,127.8658313225698,33.65517872746416,18.49020378074725,3.1988437853371465,5.575969862588352,2.377126077251205,5.575969862588352,4.601223218323166,259235100,0.0
2021-03-10,117.36933135986328,119.51167358003067,116.85085748034945,119.04212218796036,111943300,127.82356506347656,111.72716987609864,120.02144118792118,123.39039260450798,-3.368951416586796,-2.7283273472844614,36.36871604823344,123.40065879821778,134.74672339224904,112.05459420418651,113.681349257408,127.8658313225698,26.000118194327765,20.19740699857599,2.660816099681228,1.0565115316908305,1.604304567990397,2.660816099681228,4.551613181887076,147291800,0.0
2021-03-11,119.30622100830078,120.52902174116306,118.62145558325126,119.87360233956088,103026500,127.53936538696288,111.93834190368652,119.91140731413344,123.0878613751593,-3.176454061025879,-2.817952690032745,39.45613294962222,122.74376907348632,133.38465003755334,112.10288810941933,113.681349257408,126.89738013381545,42.56097615894951,34.0720910269138,1.907566157911802,3.1596903812997823,1.2521242233879804,3.1596903812997823,4.643845132770386,250318300,0.0
2021-03-12,118.39647674560548,118.5334298534968,116.56717132017768,117.78018776009442,88105100,127.2725259399414,112.14328636169434,119.67834107282142,122.74035140259976,-3.062010329778346,-2.8667642179818653,42.811683738088696,122.05411033630372,131.87349314497553,112.2347275276319,113.681349257408,125.9191411409052,38.52923413553537,35.69677616293754,1.9662585333191205,0.7727911548039685,2.739049688123089,2.739049688123089,4.5411292541183865,162213200,0.0
2021-03-15,121.2920379638672,121.30182245865136,117.79971966419778,118.76818313649518,92403800,127.08606323242188,112.3625382232666,119.92660213298232,122.63306892565662,-2.7064667926743056,-2.834704732920353,47.49927619848598,121.4974910736084,130.01789616651797,112.97708598069885,113.681349257408,125.9191411409052,62.190048484975335,47.76008625982006,3.5021027944535774,2.905345713045889,0.5967570814076879,3.5021027944535774,4.209924961447304,254617000,0.0
2021-03-16,122.8376693725586,124.45176782276737,122.00616637196116,122.96483796118252,115227900,126.95063522338867,112.58989543914797,120.37445863137866,122.64822451431604,-2.2737658829373686,-2.7225169629237564,50.28600826633648,121.1247802734375,128.61531646274435,113.63424408413064,113.681349257408,125.9191411409052,74.82003454193227,58.51310572081432,2.4456014508062083,3.159729858900178,0.7141284080939698,3.159729858900178,4.181974937584661,369844900,0.0
2021-03-17,122.04531860351562,123.12138194063304,119.67797030579568,121.35076856352724,111932600,126.86343688964844,112.80853370666505,120.63151401170742,122.6035648172197,-1.972050805512282,-2.5724237314414617,55.39962521312987,120.82739601135252,127.6084807982589,114.04631122444616,113.681349257408,125.9191411409052,68.34541251435297,68.45183184708685,3.4434116348373607,0.2837125680744492,3.1596990667629115,3.4434116348373607,4.014276953221489,257912300,0.0
2021-03-18,117.90734100341795,120.4996801450081,117.7019113683554,120.2062049729852,121229700,126.66222259521484,113.00466918945312,120.2124104719706,122.25569638656772,-2.043285914597135,-2.4665961680725963,49.06095590238805,120.37838287353516,126.63917354246998,114.11759220460034,113.681349257408,125.9191411409052,34.53230603932273,59.23258436520265,2.797768776652702,1.5456384585075256,4.343407235160228,4.343407235160228,4.054805863796311,136682600,0.0
2021-03-19,117.37908935546876,118.78775822996796,117.0758371529688,117.29105128250436,185549500,126.53659469604492,113.19599769592286,119.7765149155857,121.89446623611596,-2.1179513205302527,-2.396867198564128,38.13863882134634,119.89513244628908,125.44076153272714,114.349503359851,113.681349257408,125.9191411409052,30.215745887499867,44.36448814705852,1.7119210769991469,0.8804172265499801,0.8315038504491667,1.7119210769991469,3.7110243669586502,-48866900,0.0
2021-03-22,120.7051239013672,121.1746827388608,117.64323308239008,117.711709635422,111912300,126.39309341430663,113.40736305236815,119.91937783647516,121.80636680391234,-1.8869889674371905,-2.2948915523387403,47.42636207194212,119.76747245788576,125.10059830798498,114.43434660778652,113.681349257408,124.45176782276737,65.21357179095575,43.32054123925944,3.531449656470727,3.79559338339206,0.2641437269213327,3.79559338339206,3.7229044646181046,63045400,0.0
2021-03-23,119.87361907958984,121.53662532316352,119.48232129775354,120.6464301462858,95467100,126.21088653564452,113.60340183258056,119.91233802772356,121.66320030581436,-1.750862278090807,-2.186085697489154,50.76433807622169,119.60508422851562,124.70071180306071,114.50945665397052,113.681349257408,124.45176782276737,57.4933070987878,50.97420825908114,2.0543040254099907,0.8315014217963466,1.222802603613644,2.0543040254099907,3.599226588712839,-32421700,0.0
2021-03-24,117.47692108154295,120.22578250026773,117.4573595515984,120.14752145372104,88530500,126.04072036743165,113.78507236480714,119.53765849754194,121.35310554846092,-1.8154470509189904,-2.1119579681751213,49.937352972508606,119.34780731201172,124.32007660113504,114.3755380228884,113.681349257408,124.45176782276737,35.24070862009184,52.64919583661179,2.76842294866934,0.3521634206778827,2.416259527991457,2.76842294866934,3.4489972153761284,-120952200,0.0
2021-03-25,117.96603393554688,119.0127585740185,116.41063491697948,116.93888575254492,98844700,125.88385314941408,113.95637687683106,119.29587010338884,121.10221135491174,-1.8063412515228947,-2.050834624844676,48.66687193738058,119.32824172973632,124.31996268453268,114.33652077494,113.681349257408,124.45176782276737,39.781969955390494,44.1719952247567,2.602123657039016,1.5358374924755367,1.0662861645634791,2.602123657039016,3.329512169920818,-22107500,0.0
2021-03-26,118.57256317138672,118.83669235952908,116.33239090614592,117.731275509737,94071200,125.69828643798829,114.11994640350342,119.18459211385006,120.91483000798397,-1.7302378941339072,-1.9867152787025224,59.08583524439364,119.32579650878908,124.31902290477449,114.33257011280368,116.20521293027856,124.45176782276737,28.707142214955056,34.57660693014579,2.504301453383164,0.8706584239822064,1.6336430294009574,2.504301453383164,3.144346007138322,71963700,0.0
2021-03-29,118.74862670898438,119.91273541981596,118.10299178920243,119.00297135659956,80819200,125.554921875,114.30500682830812,119.11752051310148,120.75437050435436,-1.6368499912528875,-1.9167422212125955,50.67749150075332,119.01275901794432,123.23048266193436,114.7950353739543,116.33239090614592,124.45176782276737,29.7588820836056,32.749331417983704,1.809743630613525,1.3401722484292409,0.4695713821842844,1.809743630613525,2.8753298477115488,152782900,0.0
2021-03-30,117.2910614013672,117.78018175127832,116.27369017794592,117.49649105272375,85671900,125.4169842529297,114.47925113677978,118.8365268036039,120.49782908931827,-1.6613022857143849,-1.8656542341129532,49.82235528596487,118.75743827819824,122.72315515647946,114.791721399917,116.27369017794592,124.45176782276737,12.440224554985717,23.635416284515447,1.5064915733324111,0.9684449577060548,2.474936531038466,2.474936531038466,2.8620527356656376,67111000,0.0
2021-03-31,119.49211120605467,120.83229628055128,118.51387043885552,119.0029908224551,118323800,125.30958801269531,114.65940273284912,118.93738594244248,120.4233314683358,-1.485945525893314,-1.7897124924690255,50.416904934723966,118.7618408203125,122.73077441023013,114.79290723039487,116.27369017794592,124.45176782276737,39.35424885276325,27.18445183045151,2.3184258416957704,3.541234879184102,1.2228090374883325,3.541234879184102,2.889305914085946,185434800,0.0
2021-04-01,120.3236083984375,121.47793274502293,119.82470354215975,120.96925085519509,75089100,125.13677215576172,114.8326522064209,119.15065093567247,120.41594457426928,-1.2652936385967877,-1.684828721694578,54.33729424325856,118.90221900939942,122.88420607785248,114.92023194094637,116.27369017794592,124.45176782276737,49.52164060903572,33.77203800559489,1.6532292028631588,1.9858215389682383,0.3325923361050797,1.9858215389682383,2.835503903432028,260523900,0.0
2021-04-05,123.16049194335938,123.41483658685716,120.3920692786332,121.17466473706476,88651200,124.9261410522461,115.02068218231202,119.7675495522397,120.61924437938708,-0.8516948271473694,-1.518201942785136,54.21636798244739,119.12134475708008,123.53362857311768,114.7090609410425,116.27369017794592,124.45176782276737,84.21052065863228,57.69547004014374,3.022767308223948,3.091228188419649,0.0684608801957011,3.091228188419649,2.8061557172867477,349175100,0.0
2021-04-06,123.4637451171875,124.36372467715026,122.91593276997251,123.7474357865334,80171300,124.67859771728516,115.21005813598632,120.33619502377012,120.82994813774266,-0.4937531139725308,-1.313312177022615,51.49673097947319,119.60312767028807,123.67277776225514,115.53347757832104,116.27369017794592,124.36372467715026,88.87545459861728,74.20253862209508,1.4477919071777308,1.203232733790884,0.2445591733868468,1.4477919071777308,2.6838744350208583,429346400,0.0
2021-04-07,125.11697387695312,125.1365354050088,122.41702773888204,123.09201613924569,83466700,124.38890655517578,115.4101457977295,121.07169946272136,121.1475055999064,-0.0758061371850544,-1.065810969055103,57.05295885540425,119.93621826171876,124.6498141505908,115.2226223728467,116.27369017794592,125.1365354050088,99.77928612593028,90.9550871277266,2.719507666126745,1.672790287821286,1.046717378305459,2.719507666126745,2.632167008684386,512813100,0.0
2021-04-08,127.52342987060548,127.55277589093346,125.72347096558433,126.144107208129,88844600,124.14265518188476,115.6111330795288,122.0642733716266,121.61979628662486,0.4444770850017363,-0.7637533582437351,73.98729609656428,120.44392318725586,126.08880014307064,114.7990462314411,116.27369017794592,127.55277589093346,99.73981914782686,96.13151995745814,1.829304925349149,2.435802013980336,0.6064970886311869,2.435802013980336,2.495909492885822,601657700,0.0
2021-04-09,130.1060028076172,130.14512586474413,126.65281460393234,126.97563580060692,106686700,123.96954544067384,115.81571350097656,123.30146251562516,122.24840417706874,1.0530583385564114,-0.4003910188837059,78.7959418440539,120.98391227722168,128.05627021449632,113.91155433994705,116.27369017794592,130.14512586474413,99.71795956087402,99.74568827821038,3.492311260811789,2.621695994138662,0.870615266673127,3.492311260811789,2.62308022030101,708344400,0.0
2021-04-12,128.38430786132812,129.9592758997672,127.78758046970172,129.6364546951069,91420000,123.85909317016602,116.01955730438232,124.08343872265635,122.70291556108796,1.3805231615684193,-0.0442081827932808,68.73509979137847,121.4833038330078,129.17020131019316,113.79640635582246,116.27369017794592,130.14512586474413,87.30615890058965,95.58797920309684,2.1716954300654834,0.1467269078499953,2.3184223379154787,2.3184223379154787,2.517568002766969,616924400,0.0
2021-04-13,131.50489807128906,131.72990419313948,129.059296173719,129.5582085139557,91266500,123.91126998901368,116.23318836212158,125.2252016993691,123.3549142655473,1.870287433821801,0.3386909405297355,75.52600444907458,121.9939468383789,130.88925025656968,113.09864342018813,116.27369017794592,131.72990419313948,98.54423520135867,95.18945122094078,2.6706080194204844,3.3455963318113504,0.674988312390866,3.3455963318113504,2.609803167509924,708190900,0.0
2021-04-14,129.1571044921875,132.06248025187,128.79516024880334,132.0037882044852,87222800,123.87390396118164,116.44871940612794,125.83010982134115,123.7847061341873,2.0454036871538506,0.6800334898545586,75.6884707142591,122.30991859436035,131.7628792069497,112.85695798177102,116.27369017794592,132.06248025187,81.59849015095307,89.14962808430046,3.267320003066658,0.5575821805809369,2.709737822485721,3.267320003066658,2.6454386713954463,620968100,0.0
2021-04-15,131.5733642578125,132.06248457103857,130.73207672199297,130.90816779667338,89347100,123.86825820922851,116.66641582489014,126.71368742695212,124.36164377297436,2.352043653977788,1.0144355226792046,77.58827431054837,122.7863208770752,133.10395968626312,112.46868206788729,116.27369017794592,132.06248457103857,96.90210473315764,92.34827669515646,1.3304078490455993,2.905380078851067,1.5749722298054678,2.905380078851067,2.667099844382021,710315200,0.0
2021-04-16,131.24078369140625,131.73968110440896,130.37992704769707,131.3777368004719,84922400,123.87647262573242,116.87877490997316,127.41016377532968,124.8712096928582,2.538954082471492,1.319339234637662,75.97278537858551,123.4529930114746,134.15901097001444,112.74697505293476,116.27369017794592,132.06248457103857,94.79567052352172,91.09875513587748,1.3597540567118926,0.1663168465964588,1.1934372101154338,1.3597540567118926,2.585346458905502,625392800,0.0
2021-04-19,131.90597534179688,132.5222717730815,130.4386142591335,130.60491339062307,94264200,123.8305940246582,117.0952995300293,128.10182709324772,125.39230344463144,2.7095236486162837,1.5973761174333865,76.44521239466754,124.179337310791,135.1188694988264,113.2398051227556,116.27369017794592,132.5222717730815,96.20707549986264,95.968283585514,2.083657513948026,1.2814880816752634,0.8021694322727626,2.083657513948026,2.604911736286538,719657000,0.0
2021-04-20,130.21360778808594,132.5809482656911,128.9418920136985,132.08205092978312,94812300,123.75918228149412,117.30336231231688,128.42671643091515,125.74943709970212,2.6772793312130148,1.813356760189312,75.7304177791605,124.65476150512696,135.78338916374523,113.5261338465087,118.51387043885552,132.5809482656911,83.17105721900022,91.39126774746153,3.6390562519925993,0.6749729238942166,2.9640833280983827,3.6390562519925993,2.6880631449261188,624844700,0.0
2021-04-21,130.5951385498047,130.83969873435487,128.44301191111677,129.47994470532657,68847100,123.69246658325196,117.50148223876953,128.76031983382123,126.10837794785787,2.651941885963339,1.9810737853441176,73.8345241074435,125.19083747863768,136.3824827363798,113.99919222089557,119.82470354215975,132.5809482656911,84.432646442824,87.93692638722894,2.396686823238099,0.6260909462689312,1.7705958769691676,2.396686823238099,2.6063097123585472,693691800,0.0
2021-04-22,129.06903076171875,131.23093351918828,128.55056458403985,130.14508616226848,84566500,123.6128370666504,117.69338298797608,128.80781382272855,126.32768556369945,2.480128259029115,2.080884680081117,68.2298756981641,125.77044296264648,136.46986167385768,115.07102425143528,120.3920692786332,132.5809482656911,71.18752669205135,79.59707678462517,2.6803689351484365,0.6357949693835963,2.0445739657648403,2.6803689351484365,2.6559202406571325,609125300,0.0
2021-04-23,131.3972930908203,132.17987368023367,129.2842896751612,129.2842896751612,78657500,123.5919026184082,117.88636432647704,129.2061952485888,126.70321204718988,2.502983201398948,2.165304384344683,67.54161285856989,126.44200592041015,136.75807534301967,116.12593649780064,122.41702773888204,132.5809482656911,88.35434444186933,81.3248391922482,2.8955840050724646,3.110842918514919,0.2152589134424545,3.110842918514919,2.657321292806795,687782800,0.0
2021-04-26,131.78858947753906,132.12118773609112,130.65382667295944,131.8961965525728,66905100,123.58388137817384,118.07930667877196,129.6034866684273,127.07990667166018,2.523579996767125,2.236959506829172,67.66287861374227,127.10280723571778,136.98022196848245,117.22539250295311,122.41702773888204,132.5809482656911,92.20420125300969,83.91535746231011,1.4673610631316762,0.7238946452708035,0.7434664178608728,1.4673610631316762,2.658719089660648,754687900,0.0
2021-04-27,131.4657745361328,132.46358428625007,131.1918683187311,132.07227902798385,66015800,123.56470840454102,118.26981994628906,129.88999249422815,127.40478577273224,2.485206721495913,2.28660894976252,64.27625894936067,127.7386646270752,136.96771073747868,118.50961851667172,125.72347096558433,132.5809482656911,83.73784291814873,88.09879620434258,1.2717159675189578,0.6749948087110056,0.5967211588079522,1.2717159675189578,2.555305396902949,688672100,0.0
2021-04-28,130.67337036132812,132.08203909742446,130.18425010167056,131.38748176093378,107760100,123.57233810424805,118.45852466583251,130.01051216608968,127.64690314966528,2.363609016424405,2.302008963094897,57.63752743815248,128.40778007507325,136.2896501770039,120.52590997314262,126.65281460393234,132.5809482656911,67.82161108568451,81.25455175228097,1.8977889957538991,0.6162645612916435,1.2815244344622556,1.8977889957538991,2.5168758956010606,580912000,0.0
2021-04-29,130.5755615234375,134.08745690189525,129.567974819212,133.50050652437227,151101000,123.6239892578125,118.63905086517336,130.09744283645088,127.86384080698174,2.2336020294691394,2.288327576369745,51.2944985180131,128.9619525909424,135.67653050880688,122.2473746730779,127.78758046970172,134.08745690189525,44.25453551828641,65.27132984070654,4.519482082683254,3.4140865405671263,1.1053955421161277,4.519482082683254,2.590245240020451,429811000,0.0
2021-04-30,128.5995330810547,130.65382966034915,128.21801979298792,128.91256235309382,109839500,123.65822784423828,118.80644844055176,129.86699518177454,127.91833653098716,1.9486586507873935,2.220393791253275,50.58513617224284,129.37574882507323,134.7313598515318,124.02013779861468,128.21801979298792,134.08745690189525,6.499997886045902,39.52538149667226,2.435809867361229,0.078268136911646,2.357541730449583,2.435809867361229,2.59863006355229,319971500,0.0
2021-05-03,129.65597534179688,131.15269687826483,128.96143302056885,129.16685514446183,75135100,123.7104653930664,118.98498043060304,129.83453059100876,128.04705051697306,1.7874800740356989,2.13381104780976,44.3377984465406,129.7005229949951,134.18633099081464,125.21471499917556,128.21801979298792,134.08745690189525,24.4990366517729,25.084523352035063,2.1912638576959864,2.5531637972101464,0.36189993951416,2.5531637972101464,2.5420277396522044,395106600,0.0
2021-05-04,125.06807708740234,128.62888024649274,123.94309874398556,128.33540503920676,137564700,123.74666046142578,119.141522026062,129.1012300519924,127.82638581848634,1.2748442335060446,1.962017684949017,38.988450505482994,129.78073959350587,133.83342450650088,125.72805468051088,123.94309874398556,134.08745690189525,11.089694643999875,14.02957639393955,4.685781502507169,1.0270950953041336,5.712876597811302,5.712876597811302,2.716710353562536,257541900,0.0
2021-05-05,125.31262969970705,127.61148620627858,125.18545364222994,126.38868542828288,84000900,123.79048538208008,119.28940689086916,128.51836845933312,127.64018166153971,0.8781867977933899,1.7452515075178916,30.90690719198051,129.79052238464357,133.79648090909458,125.78456386019256,123.94309874398556,134.08745690189525,13.50041997993352,16.36305042523542,2.42603256404864,2.543409118876241,0.1173765548276009,2.543409118876241,2.6908552849929057,341542800,0.0
2021-05-06,126.91697692871094,126.92675396385664,124.36376017580233,125.10722533308426,78128300,123.87637573242188,119.45192001342774,128.2720005315451,127.58661094058944,0.6853895909556513,1.5332791242054438,37.763078799268975,129.76019973754882,133.84678261930043,125.6736168557972,123.94309874398556,134.08745690189525,29.315587424458588,17.968567349463985,2.562993788054314,1.6141242641496092,0.9488695239047048,2.562993788054314,2.776800980088793,419671100,0.0
2021-05-07,127.59308624267578,128.62197170549905,126.87774679152784,128.2202231223944,78973300,124.0610905456543,119.61648754119874,128.16755217941136,127.58709059259584,0.5804615868155167,1.3427156167274583,37.80151543727101,129.63455390930176,133.82945863786162,125.4396491807419,123.94309874398556,134.08745690189525,35.98046758122853,26.265491661873536,1.7442249139711947,1.7049947767881122,0.0392301371830825,1.7442249139711947,2.752555794376162,498644400,0.0
2021-05-10,124.30059814453124,126.9365300969227,124.26140115764764,126.80915297265736,88071200,124.17467315673828,119.78614002227783,127.5726361740452,127.34364670755404,0.2289894664911571,1.1199703866801984,34.66391326957462,129.4303684234619,134.2347733464806,124.62596350044322,123.94309874398556,134.08745690189525,3.52412045144216,22.940058485709752,2.675128939275069,0.6565561457530862,3.3316850850281554,3.3316850850281554,2.730600711021559,410573200,0.0
2021-05-11,123.37950897216795,123.732266941607,120.30260870284276,121.01794071068072,126142800,124.14207580566406,119.95230640411376,126.92753968144868,127.0500068753032,-0.1224671938545185,0.8714828705732551,31.794941288658222,129.02409896850585,134.42680951813392,123.6213884188778,120.30260870284276,134.08745690189525,22.32088612563388,20.60849138610151,3.429658238764233,0.5683312029242558,3.997989441688489,3.997989441688489,2.844979469482301,284430400,0.0
2021-05-12,120.30260467529295,122.13502470718254,119.79305875777396,120.91994792228226,112172300,124.10017837524414,120.0924057006836,125.9083189112709,126.55019930493208,-0.6418803936611823,0.5688102177263678,29.4874509292864,128.58137397766114,135.24274336400708,121.92000459131522,119.79305875777396,134.08745690189525,3.5646545754913697,9.803220384189126,2.341965949408589,1.2444842649854309,3.58645021439402,3.58645021439402,2.9096995608569856,172258100,0.0
2021-05-13,122.45838928222656,123.61467427312743,121.76265955967637,122.07622799062943,105861300,124.16126495361328,120.25086395263672,125.37756050680254,126.24710226621316,-0.869541759410609,0.2811398222989724,28.913669940011477,128.12562522888183,135.16178068758046,121.0894697701832,119.79305875777396,134.08745690189525,18.64597933675364,14.843840012626288,1.8520147134510692,3.3120695978344656,1.4600548843833965,3.3120695978344656,2.924072895094096,278119400,0.0
2021-05-14,124.8885498046875,125.31970922511546,123.32070756139704,123.71266999123505,81918000,124.30871505737304,120.41277381896973,125.30232809109252,126.1464687505446,-0.8441406594520515,0.0560837259487675,35.15151853462032,127.80801353454588,134.8255471929556,120.79047987613616,119.79305875777396,134.08745690189525,35.646768721442456,19.285800877895813,1.9990016637184311,2.8613199428888976,0.8623182791704664,2.8613199428888976,3.023641386505326,360037400,0.0
